case_id,dice@0.5,precision@0.5,recall@0.5,hd95@0.5,cldice@0.5,topology_precision,topology_sensitivity,predicted_skeleton_voxels,ground_truth_skeleton_voxels,mask_path
831,0.8322451157236859,0.7696536816878906,0.9059181415929204,2.429507371026397,0.8893600886206344,0.8404471544715447,0.9443181818181818,984,880,outputs/final_test_250_phaseb_traceable_v14/case_outputs/831/seg_mask_0.5.nii.gz
832,0.8288905041961276,0.7506463040980468,0.92534450706719,0.6112251560646453,0.9459466669037816,0.9159663865546218,0.9779559118236473,1071,998,outputs/final_test_250_phaseb_traceable_v14/case_outputs/832/seg_mask_0.5.nii.gz
833,0.8378429220881016,0.7956352160061929,0.8847796576499023,2.1794608487110874,0.9116910920978661,0.9096385542168675,0.9137529137529138,830,858,outputs/final_test_250_phaseb_traceable_v14/case_outputs/833/seg_mask_0.5.nii.gz
834,0.821221304737249,0.8497575095853541,0.7945394112060779,2.171608009668469,0.9131304067777047,0.8911070780399274,0.936269915651359,1102,1067,outputs/final_test_250_phaseb_traceable_v14/case_outputs/834/seg_mask_0.5.nii.gz
835,0.7773413730154339,0.7280577527546545,0.8337816455696202,3.038254029673642,0.880850483298048,0.8309659090909091,0.9371069182389937,704,636,outputs/final_test_250_phaseb_traceable_v14/case_outputs/835/seg_mask_0.5.nii.gz
836,0.841239945065725,0.8489348222063832,0.8336833100015555,1.03483481158347,0.927813398187044,0.9790419161676647,0.8816793893129771,668,786,outputs/final_test_250_phaseb_traceable_v14/case_outputs/836/seg_mask_0.5.nii.gz
837,0.8029697942827343,0.7412897504117573,0.8758457577390576,3.7897569665909248,0.8601307436135659,0.8222453222453222,0.9016759776536313,962,895,outputs/final_test_250_phaseb_traceable_v14/case_outputs/837/seg_mask_0.5.nii.gz
838,0.7924198642564344,0.7731191607933126,0.8127089148488921,3.857260182528871,0.8742178719522081,0.8479212253829321,0.9021978021978022,914,910,outputs/final_test_250_phaseb_traceable_v14/case_outputs/838/seg_mask_0.5.nii.gz
839,0.835097178454981,0.7967674661105318,0.8773010830877569,0.6045608111795392,0.9562876647548836,0.9591836734693877,0.9534090909090909,833,880,outputs/final_test_250_phaseb_traceable_v14/case_outputs/839/seg_mask_0.5.nii.gz
840,0.8014588358373775,0.8168651146259108,0.7866229321163719,3.9314168808135017,0.8876853148369414,0.878391959798995,0.8971774193548387,995,992,outputs/final_test_250_phaseb_traceable_v14/case_outputs/840/seg_mask_0.5.nii.gz
841,0.8271519452979617,0.7974715233445988,0.8591270733132558,0.8095744354916121,0.9266181169651481,0.9244712990936556,0.9287749287749287,662,702,outputs/final_test_250_phaseb_traceable_v14/case_outputs/841/seg_mask_0.5.nii.gz
842,0.7462995055408048,0.7415716136370818,0.7510880696364567,5.659412153470673,0.8550096369237389,0.845350052246604,0.8648925281473899,957,977,outputs/final_test_250_phaseb_traceable_v14/case_outputs/842/seg_mask_0.5.nii.gz
843,0.7610784240709019,0.7141160027952481,0.8146524234693877,2.29600124218206,0.8367984007381208,0.8071942446043165,0.8686567164179104,695,670,outputs/final_test_250_phaseb_traceable_v14/case_outputs/843/seg_mask_0.5.nii.gz
844,0.8350283317389064,0.8235499041978749,0.8468312486939908,3.8242172537343855,0.8751883387311887,0.8401997503121099,0.9132176234979973,801,749,outputs/final_test_250_phaseb_traceable_v14/case_outputs/844/seg_mask_0.5.nii.gz
845,0.8032149995777146,0.8258365173092509,0.781799747903765,4.666439260284997,0.8962130278983708,0.8813397129186603,0.9115969581749049,1045,1052,outputs/final_test_250_phaseb_traceable_v14/case_outputs/845/seg_mask_0.5.nii.gz
846,0.8301967265554193,0.7996850285870793,0.863129110930456,0.66796875,0.9483148245105177,0.9649532710280374,0.9322404371584699,856,915,outputs/final_test_250_phaseb_traceable_v14/case_outputs/846/seg_mask_0.5.nii.gz
847,0.8413072232796722,0.8487550854353133,0.8339889347276855,2.282299897530039,0.8816965582340982,0.8429447852760736,0.9241830065359478,815,765,outputs/final_test_250_phaseb_traceable_v14/case_outputs/847/seg_mask_0.5.nii.gz
848,0.7748648648648648,0.7924267551133223,0.7580645161290323,2.1426199645527437,0.9115919059378571,0.9603174603174603,0.8675721561969439,504,589,outputs/final_test_250_phaseb_traceable_v14/case_outputs/848/seg_mask_0.5.nii.gz
849,0.7569533641438089,0.745419296876847,0.7688499804916114,2.8204004747882716,0.8835324924108419,0.856,0.9128949615713066,1250,1171,outputs/final_test_250_phaseb_traceable_v14/case_outputs/849/seg_mask_0.5.nii.gz
850,0.6865243226911069,0.6187536876503427,0.7709664649663519,14.173444076408405,0.7479199594429368,0.6842923794712286,0.8245931283905967,643,553,outputs/final_test_250_phaseb_traceable_v14/case_outputs/850/seg_mask_0.5.nii.gz
851,0.8103147831369603,0.7825294880503921,0.8401458644123985,1.0536815225562999,0.9328115977532415,0.9525547445255474,0.9138702460850112,822,894,outputs/final_test_250_phaseb_traceable_v14/case_outputs/851/seg_mask_0.5.nii.gz
852,0.7882430045654999,0.7681150007577233,0.8094542799780982,4.009733278912399,0.850582848847039,0.8158148505303761,0.8884462151394422,1037,1004,outputs/final_test_250_phaseb_traceable_v14/case_outputs/852/seg_mask_0.5.nii.gz
853,0.8469529867881206,0.8187243022959648,0.8771977700674438,3.3541019662496847,0.8919947314503147,0.8712121212121212,0.9137931034482759,660,638,outputs/final_test_250_phaseb_traceable_v14/case_outputs/853/seg_mask_0.5.nii.gz
854,0.733065164923572,0.6808383457242126,0.793970287108439,5.348055705497238,0.8616347778984402,0.8442028985507246,0.8798017348203222,828,807,outputs/final_test_250_phaseb_traceable_v14/case_outputs/854/seg_mask_0.5.nii.gz
855,0.7716120533508974,0.7771696637998436,0.7661333644750672,13.84637511601485,0.8091562633647639,0.7928007023705005,0.8262008733624454,1139,1145,outputs/final_test_250_phaseb_traceable_v14/case_outputs/855/seg_mask_0.5.nii.gz
856,0.8344333166190082,0.8056420589851622,0.8653586687654599,3.1372927167894793,0.8862430902132803,0.8264462809917356,0.9553679131483716,968,829,outputs/final_test_250_phaseb_traceable_v14/case_outputs/856/seg_mask_0.5.nii.gz
857,0.7789832136386458,0.7050061243036074,0.8703053360647741,5.29078284161229,0.8718335164529633,0.8109627547434997,0.9425837320574163,1423,1254,outputs/final_test_250_phaseb_traceable_v14/case_outputs/857/seg_mask_0.5.nii.gz
858,0.7462236161736034,0.7820061827097324,0.7135724012709941,13.198070311404898,0.8540298259892402,0.8557089084065245,0.8523573200992556,797,806,outputs/final_test_250_phaseb_traceable_v14/case_outputs/858/seg_mask_0.5.nii.gz
859,0.8200852325365944,0.7663803850948885,0.8818841157248745,1.842419160184893,0.9051143132013826,0.8392124692370796,0.9822485207100592,1219,1014,outputs/final_test_250_phaseb_traceable_v14/case_outputs/859/seg_mask_0.5.nii.gz
860,0.7982499861549538,0.8539858399739313,0.749343661459281,4.616927936373558,0.8578411945866412,0.9086908690869087,0.8123809523809524,909,1050,outputs/final_test_250_phaseb_traceable_v14/case_outputs/860/seg_mask_0.5.nii.gz
861,0.7034987838451875,0.8053855569155447,0.624495800313197,7.4698296568622675,0.8374503368457419,0.9119638826185101,0.7741935483870968,443,558,outputs/final_test_250_phaseb_traceable_v14/case_outputs/861/seg_mask_0.5.nii.gz
862,0.7751949991702163,0.860000981932443,0.7056134061108985,5.826493910002191,0.8615645035018303,0.9249304911955515,0.8063241106719368,1079,1265,outputs/final_test_250_phaseb_traceable_v14/case_outputs/862/seg_mask_0.5.nii.gz
863,0.816482582837723,0.8106284268241248,0.8224219084296106,3.5019923397832255,0.9027023430287202,0.8881278538812786,0.9177631578947368,876,912,outputs/final_test_250_phaseb_traceable_v14/case_outputs/863/seg_mask_0.5.nii.gz
864,0.8235603207766699,0.7605601257047786,0.8979402537170919,2.7716051301081577,0.8995035863320433,0.8579823702252694,0.9452479338842975,1021,968,outputs/final_test_250_phaseb_traceable_v14/case_outputs/864/seg_mask_0.5.nii.gz
865,0.7569572523464076,0.6951072638313888,0.8308889688680943,6.908271744151977,0.8454213975361364,0.7868613138686131,0.9133986928104575,685,612,outputs/final_test_250_phaseb_traceable_v14/case_outputs/865/seg_mask_0.5.nii.gz
866,0.8099173553719008,0.7997810455077007,0.8203138956233252,7.545390768839884,0.8837144549954836,0.90927624872579,0.8595505617977528,981,1068,outputs/final_test_250_phaseb_traceable_v14/case_outputs/866/seg_mask_0.5.nii.gz
867,0.7703085432493669,0.8314661295833409,0.7175313086795264,5.951862926321194,0.8588555620715398,0.8453525641025641,0.8727969348659004,1248,1305,outputs/final_test_250_phaseb_traceable_v14/case_outputs/867/seg_mask_0.5.nii.gz
868,0.7497774429911662,0.6646230423697949,0.8599591580270185,7.577858236641647,0.7982492516231031,0.716024340770791,0.9018087855297158,493,387,outputs/final_test_250_phaseb_traceable_v14/case_outputs/868/seg_mask_0.5.nii.gz
