case_id,plain_dice@0.5,attention_dice@0.5,difference_dice@0.5,plain_cldice@0.5,attention_cldice@0.5,difference_cldice@0.5,plain_precision@0.5,attention_precision@0.5,difference_precision@0.5,plain_recall@0.5,attention_recall@0.5,difference_recall@0.5,plain_hd95@0.5,attention_hd95@0.5,difference_hd95@0.5
798,0.6740022136857868,0.6638508442291169,-0.010151369456669945,0.8261987917689259,0.7642616780277204,-0.061937113741205474,0.7695891361451157,0.7157398932964261,-0.05384924284868964,0.5995366795366796,0.618976833976834,0.019440154440154456,11.284618738840425,14.799819314438563,3.515200575598138
799,0.8151148775426519,0.8254184483041334,0.010303570761481473,0.9148760706851955,0.9169033051573835,0.002027234472188,0.8375424529506397,0.8618464375082313,0.02430398455759164,0.7938571013650886,0.7919450091974054,-0.001912092167683177,1.81640625,1.4978469655564157,-0.3185592844435843
800,0.8170398930587625,0.8222062958266718,0.005166402767909362,0.9124685055496168,0.9165033676210201,0.004034862071403356,0.818205956542904,0.8217623203737988,0.0035563638308948597,0.8158771484676655,0.8226507512741875,0.006773602806522061,1.893384196892172,2.39129669127916,0.4979124943869877
801,0.7702267125328421,0.7830462863293864,0.012819573796544304,0.8814652528262203,0.8795315502679102,-0.0019337025583101575,0.7340974803800082,0.7419552246417461,0.007857744261737909,0.8100962908096405,0.8289556150646686,0.01885932425502812,3.277259943803331,3.270623137569936,-0.006636806233395021
802,0.8146835723381872,0.8192829912298822,0.004599418891695017,0.9330163371979231,0.9192796998427839,-0.013736637355139192,0.7590013411740432,0.7750222064309824,0.016020865256939243,0.8791826003824091,0.8689053537284895,-0.010277246653919603,1.3626263201190743,1.5406479777698245,0.1780216576507503
803,0.8022566364609803,0.8092419686659281,0.006985332204947792,0.8711148496086035,0.8526116217843313,-0.018503227824272273,0.7812675091825936,0.7808214994655672,-0.00044600971702635217,0.8244046641484645,0.8398094925275086,0.015404828379044111,3.3938861405129113,5.616869968215769,2.222983827702858
804,0.7266179786625383,0.7420942144596524,0.015476235797114102,0.7922007542662493,0.7873963590652651,-0.004804395200984191,0.787668734038672,0.8025718333393875,0.014903099300715539,0.6743503248375812,0.6900924537731135,0.015742128935532285,6.928628283619935,6.137110667883831,-0.7915176157361046
805,0.6453776502589709,0.6840567845647199,0.038679134305748986,0.7401821545179778,0.7449765963397882,0.004794441821810436,0.5341557440246724,0.5656655794202721,0.031509835395599706,0.8150971810438138,0.8651230646148054,0.05002588357099158,20.756734191889247,19.009911968209057,-1.7468222236801907
806,0.802734344307378,0.7877871456500489,-0.014947198657329075,0.8910377592987462,0.8465468610635332,-0.04449089823521302,0.7906206469586752,0.7553453224767149,-0.035275324481960246,0.8152250239387169,0.8231407596552824,0.007915735716565564,1.971634946016012,2.8684805304590335,0.8968455844430214
807,0.7435533848012185,0.7654418903581343,0.021888505556915794,0.8247394177334182,0.8393753850108979,0.014635967277479733,0.6745759481608539,0.7187283326057369,0.04415238444488301,0.8282438282438283,0.8186498186498187,-0.009594009594009578,11.913899440482185,10.272322892962443,-1.6415765475197421
808,0.6823544681679538,0.7054472763618191,0.02309280819386539,0.7489184094977939,0.7646502319657964,0.015731822468002532,0.6225516898372925,0.7015306846903132,0.07897899485302073,0.7548676124289242,0.7094078456148412,-0.045459766814083036,11.932954652176388,6.954814577023693,-4.978140075152695
809,0.7102750190985485,0.7203179334326876,0.010042914334139064,0.8217005362051097,0.814317673378076,-0.007382862827033709,0.6116273332785133,0.6990572101992715,0.08742987692075821,0.8468632585676876,0.7429124444950472,-0.1039508140726404,11.04138461538468,14.178391962325016,3.137007346940335
810,0.8076157403942582,0.8222204485593423,0.01460470816508408,0.8821272924645127,0.9054094781191377,0.02328218565462503,0.7523145566090351,0.8125315497223624,0.06021699311332729,0.8716921386797635,0.8321432033345181,-0.039548935345245395,3.668291136657674,1.73270261266637,-1.935588523991304
811,0.7992296002046374,0.8033006924742991,0.004071092269661736,0.8911807675291318,0.8647660341382509,-0.02641473339088085,0.817093806725533,0.8331645890020882,0.01607078227655523,0.7821298150547767,0.7755035928849099,-0.006626222169866858,2.5735856117894644,2.546875,-0.026710611789464433
812,0.8232598109424234,0.8364943189911141,0.013234508048690752,0.8840524112507202,0.8932048406575801,0.009152429406859897,0.7574822826575037,0.7914291045549727,0.033946821897469004,0.9015475415930848,0.8870015800724974,-0.014545961520587403,4.0078125,2.8948976024906736,-1.1129148975093264
813,0.7383184190021959,0.7624169723406364,0.024098553338440576,0.8154028046583688,0.8422026044377516,0.02679979977938285,0.5974169882694585,0.6364727302822146,0.03905574201275608,0.9661970090223705,0.9505005561735261,-0.015696452848844356,6.661738322450578,7.8399870459780425,1.1782487235274646
814,0.8016740398721725,0.8272057515037192,0.025531711631546772,0.8721915911945245,0.894495811134834,0.02230421994030951,0.7396541593217494,0.7921248750340816,0.052470715712332194,0.8750465503115767,0.8655378733334989,-0.00950867697807789,9.402864807736314,5.082954434307866,-4.319910373428448
815,0.7736067216526632,0.7563471101910676,-0.017259611461595603,0.8482590373487521,0.8293350291923473,-0.018924008156404826,0.7854738984112076,0.7135609580892092,-0.07191294032199846,0.7620927936821322,0.8045915913635558,0.04249879768142362,8.72941900104295,10.11794799050366,1.3885289894607098
816,0.7974917763157895,0.766469962271452,-0.03102181404433746,0.8667183968587621,0.8433459097544418,-0.023372487104320272,0.7590998043052838,0.6926910299003323,-0.06640877440495152,0.8399740147249892,0.8578388912949328,0.017864876569943622,3.626766923655874,8.002532814923834,4.37576589126796
817,0.7520246681670772,0.7308346393677682,-0.02119002879930909,0.8220778064630998,0.7967968515127498,-0.025280954950349988,0.7033979777888281,0.6500860176781159,-0.05331196011071215,0.8078738958269875,0.8344882729211087,0.026614377094121178,7.40246437290689,9.380467155877685,1.978002782970795
818,0.8347227211356233,0.8070214266941474,-0.027701294441475843,0.888548806634254,0.8757150597342418,-0.012833746900012155,0.8328142765336892,0.9110243597751405,0.07821008324145129,0.836639932460954,0.7243314379360862,-0.1123084945248678,4.295763439102923,6.900010548459158,2.604247109356235
819,0.8664480721826892,0.8696115080679506,0.0031634358852614675,0.9391680349055758,0.9308041341063776,-0.008363900799198132,0.818249698034479,0.8341465628758823,0.01589686484140329,0.9206800266870938,0.9082260495688057,-0.012453977118288106,0.7268617075445172,0.7268617075445172,0.0
820,0.7945793863519071,0.8116452864720137,0.01706590012010667,0.825836305685216,0.8465698743170582,0.02073356863184217,0.7338704717387293,0.7611722077426737,0.027301736003944366,0.8662383389596718,0.8692874514501434,0.0030491124904715727,5.221851637837664,4.758193048106368,-0.4636585897312955
821,0.805037637521714,0.7651933701657458,-0.03984426735596813,0.8744011817067167,0.8720940503480619,-0.0023071313586547904,0.862576001985358,0.9371361132966168,0.07456011131125884,0.7546954728042558,0.6465638909998914,-0.10813158180436433,5.916474524481383,5.746347345270733,-0.1701271792106498
822,0.8095453140969268,0.8213983449313522,0.01185303083442546,0.8737019606569696,0.8748298447366915,0.0011278840797218637,0.7635059403721138,0.7672830288123682,0.0037770884402543725,0.8614933225414811,0.8837262242007284,0.022232901659247295,3.796766491505058,4.55617428211054,0.7594077906054819
823,0.8050186977947087,0.8159024557788082,0.010883757984099462,0.8960209124568959,0.9217253723808674,0.025704459923971523,0.7645887273451504,0.7630902666238355,-0.001498460721314876,0.8499630996309963,0.8765682656826568,0.026605166051660523,2.0511264134396194,1.9931523398877469,-0.05797407355187256
824,0.7679762477261798,0.7992343402785417,0.031258092552361894,0.8247846090660318,0.8630976706170822,0.03831306155105041,0.6748612795355161,0.7312879977452994,0.05642671820978329,0.890899388764917,0.881100223149316,-0.009799165615601013,15.486182175697994,5.865048394595583,-9.621133781102412
825,0.7868246171626697,0.7975200125568984,0.010695395394228702,0.9126925898752751,0.9010756513354365,-0.011616938539838584,0.6702106713920063,0.6883191655095336,0.01810849411752735,0.9525675108437106,0.947903549274754,-0.004663961568956654,3.0511886184536854,3.0,-0.051188618453685386
826,0.7747258503876511,0.7776866134266857,0.0029607630390345863,0.8619780860632297,0.8611433351047638,-0.0008347509584658575,0.7920556993662412,0.8335385276816947,0.04148282831545347,0.758138104270262,0.72884947283881,-0.029288631431451995,3.6612465077502447,3.339338869002553,-0.32190763874769157
827,0.7969299825441246,0.799381095792004,0.0024511132478793884,0.9147444679210356,0.9232405327234522,0.008496064802416603,0.8265417552732915,0.8265813382092452,3.958293595363038e-05,0.7693665739353734,0.7739139738925743,0.004547399957200882,3.105269745982223,1.8090788023967475,-1.2961909435854755
828,0.7706453068592057,0.79038110370669,0.019735796847484277,0.8400446422844534,0.8581229085410131,0.018078266256559727,0.6978668628172122,0.746661887265884,0.04879502444867179,0.8603707995365005,0.8395385157942465,-0.020832283742253987,10.219485381844164,7.449137070622599,-2.770348311221565
829,0.816562821959476,0.8288625598371675,0.012299737877691452,0.9081022271060677,0.8968717844618197,-0.011230442644247995,0.7679424181604263,0.7966236777278656,0.028681259567439277,0.8717559251014796,0.8638208720701847,-0.007935053031294936,2.3163272014336753,2.665461108769603,0.34913390733592786
830,0.8099618747747577,0.8325854068401856,0.022623532065427887,0.8941854480245897,0.8929840830543125,-0.001201364970277119,0.7385333794534763,0.7634122426110099,0.024878863157533626,0.8966864054428625,0.9155432363193482,0.01885683087648571,2.47964450803216,1.8856246018654286,-0.5940199061667313
831,0.7967613891552664,0.8322451157236859,0.03548372656841947,0.8512899018296362,0.8893600886206344,0.03807018679099827,0.71004521754181,0.7696536816878906,0.059608464146080564,0.9076050884955752,0.9059181415929204,-0.0016869469026548067,4.529332311709687,2.429507371026397,-2.09982494068329
832,0.8169513164237048,0.8288905041961276,0.011939187772422866,0.9439049316510071,0.9459466669037816,0.0020417352527745125,0.731363127449151,0.7506463040980468,0.019283176648895783,0.9252264746672961,0.92534450706719,0.00011803239989383041,1.0546875,0.6112251560646453,-0.44346234393535466
